name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;391;0;652;3155;1435;3155;1341;0
header;232;154;232;199;1841;199;1841;154
A;1026;217;1026;245;1049;245;1049;217
B;992;680;992;699;1007;699;1007;680
B;1058;723;1058;741;1071;741;1071;723
B;1021;899;1021;929;1045;929;1045;899
A;1197;1229;1197;1241;1205;1241;1205;1229
A;906;1372;906;1374;908;1374;908;1372
C;1011;1579;1011;1611;1034;1611;1034;1579
B;981;1943;981;1963;997;1963;997;1943
D;1011;2262;1011;2293;1038;2293;1038;2262
B;1134;2358;1134;2372;1142;2372;1142;2358
