name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;421;0;563;3157;1104;3157;1104;0
header;268;155;268;189;1886;189;1886;155
A;1051;117;1051;119;1055;119;1055;117
A;1057;149;1057;151;1058;151;1058;149
A;1047;150;1047;152;1047;152;1047;150
A;664;298;664;298;665;298;665;298
A;1067;369;1067;395;1089;395;1089;369
B;1065;1043;1065;1070;1085;1070;1085;1043
C;1062;1722;1062;1750;1083;1750;1083;1722
A;930;1966;930;1966;931;1966;931;1966
B;670;2392;670;2410;685;2410;685;2392
D;1062;2392;1062;2419;1084;2419;1084;2392
A;846;2810;846;2810;847;2810;847;2810
A;1003;2865;1003;2870;1009;2870;1009;2865
