name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;680;0;917;3153;1706;3153;1422;0
header;210;183;210;226;1830;226;1830;183
A;1009;245;1009;273;1029;273;1029;245
B;1006;908;1006;938;1030;938;1030;908
A;1011;1034;1011;1038;1016;1038;1016;1034
A;858;1354;858;1366;865;1366;865;1354
A;849;1478;849;1484;856;1484;856;1478
C;1001;1577;1001;1607;1023;1607;1023;1577
B;1155;1748;1155;1767;1169;1767;1169;1748
D;1005;2238;1005;2266;1029;2266;1029;2238
A;1023;2568;1023;2568;1023;2568;1023;2568
A;962;2780;962;2781;962;2781;962;2780
